track_name,artist,album,release_date,spotify_url,track_id
Douha (Mali Mali) (Edit),Disclosure,Douha (Mali Mali),2020-07-29,https://open.spotify.com/track/1supkf9D4Obm2yTHqug3m8,1supkf9D4Obm2yTHqug3m8
Melody,Sigala,Every Cloud - Silver Linings,2023-03-02,https://open.spotify.com/track/4ZofmEdvs4mQqZ756GQhSY,4ZofmEdvs4mQqZ756GQhSY
Happier (feat. Clementine Douglas),The Blessed Madonna,Godspeed,2024-10-18,https://open.spotify.com/track/4HvBJocC5MDYL4yGnQe5jq,4HvBJocC5MDYL4yGnQe5jq
Free (with Ellie Goulding),Calvin Harris,96 Months,2024-08-08,https://open.spotify.com/track/6stgscFNkBJqXXXlKHc5KR,6stgscFNkBJqXXXlKHc5KR
My Feelings For You - Mark Knight Remix,Avicii,My Feelings For You (Mark Knight Remix),2022-07-15,https://open.spotify.com/track/2hLczPN5CH5qhc6J4WBJHs,2hLczPN5CH5qhc6J4WBJHs
Lucky (feat. Remi Wolf),Zedd,Lucky (feat. Remi Wolf),2024-08-09,https://open.spotify.com/track/7cXOERtbj4ZOk0I6ivACvb,7cXOERtbj4ZOk0I6ivACvb
Turn On The Lights again.. (feat. Future),Fred again..,Turn On The Lights again.. (feat. Future),2022-07-29,https://open.spotify.com/track/6gdDu39yYqPcaTgCwYEW8i,6gdDu39yYqPcaTgCwYEW8i
All For Love,Felix Jaehn,All For Love,2023-05-26,https://open.spotify.com/track/3ec1mgb7R6yhRvzp3DaTus,3ec1mgb7R6yhRvzp3DaTus
Clap Your Hands,Kungs,Clap Your Hands,2022-02-18,https://open.spotify.com/track/7g7OshelYRRnOSEMmisJVI,7g7OshelYRRnOSEMmisJVI
All Around The World (La La La La La),Bassjackers,All Around The World (La La La La La),2024-01-12,https://open.spotify.com/track/6m4wKDh7iIqfgKRbrIPbz9,6m4wKDh7iIqfgKRbrIPbz9
I Was Made,VINAI,I Was Made,2020-11-27,https://open.spotify.com/track/0ieEZjHQO5eq9Uad7opItK,0ieEZjHQO5eq9Uad7opItK
Nevada - Sped Up,Vicetone,Nevada,2023-09-08,https://open.spotify.com/track/0tbfHEnclBgFV5O5SYgfSK,0tbfHEnclBgFV5O5SYgfSK
Astronaut in the Ocean,Arem Ozguc,Astronaut in the Ocean,2021-03-05,https://open.spotify.com/track/2hW7dyAoaoY335vdYE8Yvn,2hW7dyAoaoY335vdYE8Yvn
Lovers In A Past Life (with Rag'n'Bone Man),Calvin Harris,Lovers In A Past Life (with Rag'n'Bone Man),2024-02-16,https://open.spotify.com/track/6v4ABPB255HDSWyIj3S9Wn,6v4ABPB255HDSWyIj3S9Wn
I Remember - John Summit Remix,deadmau5,I Remember (John Summit Remix),2023-07-07,https://open.spotify.com/track/7EroGeDg1uteOaQ45Ftfiz,7EroGeDg1uteOaQ45Ftfiz
Memories,Madison Mars,Memories,2024-04-12,https://open.spotify.com/track/4nbJB6JOId2Glge8FZS4hH,4nbJB6JOId2Glge8FZS4hH
Left & Right,Öwnboss,Left & Right,2022-10-14,https://open.spotify.com/track/0rxEsBxxil046ZqipaCXle,0rxEsBxxil046ZqipaCXle
Love Me Now (feat. Zoe Wees),Kygo,Love Me Now (feat. Zoe Wees),2021-08-13,https://open.spotify.com/track/1c1sdxrYLIiuJOlE7PPttb,1c1sdxrYLIiuJOlE7PPttb
Pegasus,MEDUZA,Pegasus,2023-02-07,https://open.spotify.com/track/6G0ldVNlhQf82Rf3pWjAyQ,6G0ldVNlhQf82Rf3pWjAyQ
Lose This Feeling - Dimension Remix,Armin van Buuren,Lose This Feeling (Dimension Remix),2023-10-13,https://open.spotify.com/track/5f69wzvle0b9ColR7wuvEK,5f69wzvle0b9ColR7wuvEK
Follow Me,Sam Feldt,Follow Me,2021-12-10,https://open.spotify.com/track/2Xy1UIVfOlukyye6Fd0wrI,2Xy1UIVfOlukyye6Fd0wrI
Touch,VINAI,Touch,2021-06-18,https://open.spotify.com/track/2nCIE2AVFQ1adRVkocdGOp,2nCIE2AVFQ1adRVkocdGOp
All Nighter,Tiësto,DRIVE,2023-04-21,https://open.spotify.com/track/3jksOdXCaDXyGiZ7L4YZbp,3jksOdXCaDXyGiZ7L4YZbp
I Found You,Cash Cash,I Found You,2020-02-28,https://open.spotify.com/track/3wYOGJYD31sLRmBgCvWxa4,3wYOGJYD31sLRmBgCvWxa4
Dandelion,Galantis,Dandelion,2021-01-08,https://open.spotify.com/track/4NexTaCZZ7Ehnf03A6SVjt,4NexTaCZZ7Ehnf03A6SVjt
All My Life,Tiësto,All My Life,2024-01-05,https://open.spotify.com/track/3qCCQas6tIP15Yjgu3gl9S,3qCCQas6tIP15Yjgu3gl9S
On My Mind,Diplo,Do You Dance?,2021-03-12,https://open.spotify.com/track/54hA0ldJYyT1huGfSeOjdQ,54hA0ldJYyT1huGfSeOjdQ
"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",David Guetta,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",2021-10-29,https://open.spotify.com/track/0HLhptvI8NozbOHRLNniFz,0HLhptvI8NozbOHRLNniFz
Tokyo Drift,BEAUZ,Tokyo Drift,2023-09-29,https://open.spotify.com/track/2pnv23jwKKBqqlZuNjharT,2pnv23jwKKBqqlZuNjharT
Rave Superstar,W&W,Rave Superstar,2023-02-24,https://open.spotify.com/track/26dZqv39K4kE2kFXAI5dH5,26dZqv39K4kE2kFXAI5dH5
Hot Honey,Tiësto,Hot Honey,2024-07-25,https://open.spotify.com/track/7fZtgiJSNJ2QarKKKSssBp,7fZtgiJSNJ2QarKKKSssBp
Hold On,Kygo,KYGO,2024-06-21,https://open.spotify.com/track/61UHYLpt5koa0wHhw3n6Uz,61UHYLpt5koa0wHhw3n6Uz
Freedom,Kygo,Golden Hour,2020-05-29,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ,2nx0EIlIKMnMgWnj40O0HQ
Leave Me Like This,Skrillex,Quest For Fire,2023-02-17,https://open.spotify.com/track/6NRvZuFXn2ixp8YdzUvG5n,6NRvZuFXn2ixp8YdzUvG5n
Panic,NOTD,Panic,2024-08-02,https://open.spotify.com/track/3r7GgRegpst8F5jjDmfD6W,3r7GgRegpst8F5jjDmfD6W
Bella Ciao,BEAUZ,Bella Ciao,2024-10-02,https://open.spotify.com/track/7D3h8trsx2ZMvrzafWipKX,7D3h8trsx2ZMvrzafWipKX
Moth To A Flame (with The Weeknd) - Extended Mix,Swedish House Mafia,Moth To A Flame,2022-01-03,https://open.spotify.com/track/7adZFwp4PnLDL2QrQhv8fD,7adZFwp4PnLDL2QrQhv8fD
Love You Back,Madeon,Love You Back,2022-04-27,https://open.spotify.com/track/5wM6LOw2U6XeIFHfsgI6wU,5wM6LOw2U6XeIFHfsgI6wU
Kids (feat. MKLA),KSHMR,Kids (feat. MKLA),2020-08-14,https://open.spotify.com/track/3rgTS3933lMWoPiN6CW4qY,3rgTS3933lMWoPiN6CW4qY
Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Martin Garrix,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),2021-08-06,https://open.spotify.com/track/3jbAzLVcHiI5hYSkcKe1Ty,3jbAzLVcHiI5hYSkcKe1Ty
"Take Me Home, Country Roads",KSHMR,"Take Me Home, Country Roads",2024-06-21,https://open.spotify.com/track/3yyWrz4CsVzkWPuxtZflov,3yyWrz4CsVzkWPuxtZflov
Like It Is,Kygo,Golden Hour,2020-05-29,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3,4dyrqiXUcK29hzrL2elqO3
Danielle (smile on my face),Fred again..,Actual Life 3 (January 1 - September 9 2022),2022-10-28,https://open.spotify.com/track/09Rv6ctDE0t9z8zk5FINg8,09Rv6ctDE0t9z8zk5FINg8
She Knows - with Akon,Dimitri Vegas & Like Mike,She Knows (with Akon),2023-07-21,https://open.spotify.com/track/3zkb0907pOJqU7m3Qh5hB7,3zkb0907pOJqU7m3Qh5hB7
Believe,Third Party,Believe,2024-05-03,https://open.spotify.com/track/55bRlRgB1055cuJ0xnvo8R,55bRlRgB1055cuJ0xnvo8R
Past Life,Felix Jaehn,Past Life,2023-09-22,https://open.spotify.com/track/4yc0wKwKXGkx9Vqc42MIFy,4yc0wKwKXGkx9Vqc42MIFy
Feel Something (With I Prevail),ILLENIUM,Feel Something (With I Prevail),2020-04-03,https://open.spotify.com/track/5dAtKXyrQoQW054LZqJ5dP,5dAtKXyrQoQW054LZqJ5dP
Freedom,Kygo,Freedom,2020-04-17,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo,5Gj1wG8b12VQdEd3hUuSwo
Loose Ends,Lucas Estrada,Loose Ends,2024-03-29,https://open.spotify.com/track/1IAGVO9a3LDO5VttJ96DtA,1IAGVO9a3LDO5VttJ96DtA
Year of the Cup,Porter Robinson,SMILE! :D,2024-07-26,https://open.spotify.com/track/6GaitnajybrW6xrFJH7j4S,6GaitnajybrW6xrFJH7j4S
Creep,Yellow Claw,Creep / Major,2024-05-24,https://open.spotify.com/track/3SJiQ1qeWpib3wVsULKNCE,3SJiQ1qeWpib3wVsULKNCE
Baila Conmigo,Tiësto,Baila Conmigo,2022-07-29,https://open.spotify.com/track/3KruoUtSkm84Az0bJunnxl,3KruoUtSkm84Az0bJunnxl
Lover Online,NOTD,Lover Online,2024-09-20,https://open.spotify.com/track/0o5wusLgOl9yWjXzUF1SEJ,0o5wusLgOl9yWjXzUF1SEJ
Mona Lisa,Porter Robinson,SMILE! :D,2024-07-26,https://open.spotify.com/track/10eSd64aL2TYuGLdrYCfU9,10eSd64aL2TYuGLdrYCfU9
Rose Garden,Lucas Estrada,Rose Garden,2024-07-18,https://open.spotify.com/track/0UiQQoQT0ZfPTGogNR2Qpj,0UiQQoQT0ZfPTGogNR2Qpj
Louder,Kygo,KYGO,2024-06-21,https://open.spotify.com/track/08s07LwInGpJUeA8rUtyMD,08s07LwInGpJUeA8rUtyMD
Where Are You Now - Deluxe Mix,Lost Frequencies,Where Are You Now (Deluxe Mix),2021-12-31,https://open.spotify.com/track/7jgJjI198nMhTpJ80f0LeK,7jgJjI198nMhTpJ80f0LeK
Tokyo - Sped Up,Leat'eq,Tokyo,2024-03-25,https://open.spotify.com/track/64PNs9Cydr2TRerbEIXHqt,64PNs9Cydr2TRerbEIXHqt
Turn Back Time,Diplo,Turn Back Time,2020-11-20,https://open.spotify.com/track/27bZ77uG7mEhydpaPvThR6,27bZ77uG7mEhydpaPvThR6
Show Me Love - Dubdogz Remix,Steve Angello,Show Me Love (Dubdogz Remix),2021-02-05,https://open.spotify.com/track/5QH3sjtAIJmeUiVuwDOjui,5QH3sjtAIJmeUiVuwDOjui
INTERNET ANGEL (feat. Aiobahn +81),NEEDY GIRL OVERDOSE,[NEEDY STREAMER OVERLOAD] Soundtrack,2022-04-05,https://open.spotify.com/track/2nVzb4x0UKTxJsJovxjuV0,2nVzb4x0UKTxJsJovxjuV0
Tonight (D.I.Y.A),Jax Jones,Tonight (D.I.Y.A),2024-06-28,https://open.spotify.com/track/1FYAysfZgA82W5QA8SwdwI,1FYAysfZgA82W5QA8SwdwI
Rave Love,W&W,Rave Love,2020-10-23,https://open.spotify.com/track/7DLfT5JvOdDunFbgAAAc7q,7DLfT5JvOdDunFbgAAAc7q
Up All Night (feat. Afrojack),VINAI,Up All Night (feat. Afrojack),2020-10-09,https://open.spotify.com/track/5k1uIPpsHmnbWFr4nbpdYb,5k1uIPpsHmnbWFr4nbpdYb
Everything To Me,Porter Robinson,SMILE! :D,2024-07-26,https://open.spotify.com/track/6i5aXpYzgLYuBmT94udGBY,6i5aXpYzgLYuBmT94udGBY
Perfect Pinterest Garden,Porter Robinson,SMILE! :D,2024-07-26,https://open.spotify.com/track/1VD9irJC3S3cyKrYoq9ymL,1VD9irJC3S3cyKrYoq9ymL
Dudada,Tiësto,Dudada,2024-10-04,https://open.spotify.com/track/1GENOPUqhM4POXH65ZnqZm,1GENOPUqhM4POXH65ZnqZm
Phone,MEDUZA,Phone,2023-07-07,https://open.spotify.com/track/0GTuyzPTs2G0wqFD1trSOw,0GTuyzPTs2G0wqFD1trSOw
XENA,Skrillex,Quest For Fire,2023-02-17,https://open.spotify.com/track/1gMT8boiNdGWiYy7HQHyZk,1gMT8boiNdGWiYy7HQHyZk
Starlight (Keep Me Afloat),Martin Garrix,Sentio,2022-04-29,https://open.spotify.com/track/7js0KdTFdV92eswDxs8zYQ,7js0KdTFdV92eswDxs8zYQ
The Feeling - Lost Frequencies & Andromedik Deluxe Mix,Lost Frequencies,The Feeling (Remix Pack),2023-08-11,https://open.spotify.com/track/3rFHJDslBgt9rHu8p22aFN,3rFHJDslBgt9rHu8p22aFN
Love Is A Drug,Armin van Buuren,Breathe In,2024-01-12,https://open.spotify.com/track/5BYO2o4tpB4rzzVesxtUuT,5BYO2o4tpB4rzzVesxtUuT
Heroine,Dimitri Vegas & Like Mike,Heroine,2024-10-11,https://open.spotify.com/track/0Hu7MIDZWEiipqaN2UBCet,0Hu7MIDZWEiipqaN2UBCet
Explode,Tiësto,Explode,2024-03-29,https://open.spotify.com/track/4rnwQPqGNoHCQppYVdTZdu,4rnwQPqGNoHCQppYVdTZdu
Other Side,ILLENIUM,ILLENIUM,2023-04-28,https://open.spotify.com/track/2pHTtI2tvEjGJvwJyDyCpy,2pHTtI2tvEjGJvwJyDyCpy
Too Much (feat. Usher),Marshmello,Too Much (feat. Usher),2020-10-23,https://open.spotify.com/track/39umHdGKfpnjY4TFtnoQ51,39umHdGKfpnjY4TFtnoQ51
Lasting Lover,Sigala,Every Cloud - Silver Linings,2023-03-02,https://open.spotify.com/track/496Mwl8g0o7z60N2oJqKtc,496Mwl8g0o7z60N2oJqKtc
Superstar,Ilkay Sencan,Superstar,2024-08-02,https://open.spotify.com/track/3g58wyJkM8eBPNHB6Lbcvk,3g58wyJkM8eBPNHB6Lbcvk
ilomilo,MBNN,ilomilo,2022-01-21,https://open.spotify.com/track/5zZaxeRo4e09KUJ5sbEC7Q,5zZaxeRo4e09KUJ5sbEC7Q
Leave A Little Love,Alesso,Leave A Little Love,2021-02-25,https://open.spotify.com/track/5pmbZWt1lYVMvZ12MSdtqF,5pmbZWt1lYVMvZ12MSdtqF
Wish It Was You,Audien,Wish It Was You,2021-08-27,https://open.spotify.com/track/3Dr0xDJwXy6JkiHNJfv5zd,3Dr0xDJwXy6JkiHNJfv5zd
Hold You Tonight (with Chris Lane),Gryffin,Hold You Tonight (with Chris Lane),2020-04-07,https://open.spotify.com/track/58jecLK0epwMLr9cy5vFUy,58jecLK0epwMLr9cy5vFUy
House Of Cards,Steerner,House Of Cards,2024-09-13,https://open.spotify.com/track/3I5ruHyI6nLealSBcTgLsL,3I5ruHyI6nLealSBcTgLsL
Now That I Found Her,GIO DARA,Now That I Found Her,2024-09-06,https://open.spotify.com/track/5VqEqq5835PtbEYVaW6Maq,5VqEqq5835PtbEYVaW6Maq
Flashback,Cartoon,Flashback,2023-06-16,https://open.spotify.com/track/2Iks5m5CbOIjgOq129erIA,2Iks5m5CbOIjgOq129erIA
You'll Be OK,Gareth Emery,You'll Be OK,2020-03-27,https://open.spotify.com/track/1YXUD5D1ZRSaKZRZME4UB5,1YXUD5D1ZRSaKZRZME4UB5
All Or Nothing,Topic,All Or Nothing,2022-12-16,https://open.spotify.com/track/2AcKLW30dJ03qXsGU3RehH,2AcKLW30dJ03qXsGU3RehH
Everything You Have Done,MEDUZA,MEDUZA,2023-10-13,https://open.spotify.com/track/44lgAk4wJN8ObrFSglxui5,44lgAk4wJN8ObrFSglxui5
Stay the Night,Sigala,Stay the Night,2022-05-20,https://open.spotify.com/track/4qtdkdTY1t3RmlmSbWykzR,4qtdkdTY1t3RmlmSbWykzR
Alive,K-391,Alive,2024-02-02,https://open.spotify.com/track/6cl76PUPFsSSYSuXgSVvn7,6cl76PUPFsSSYSuXgSVvn7
Luv Me a Little,ILLENIUM,Luv Me A Little,2023-01-20,https://open.spotify.com/track/1SFA5zEVOsLhEg7ynbvQFT,1SFA5zEVOsLhEg7ynbvQFT
Way Back,Skrillex,Don’t Get Too Close,2023-02-18,https://open.spotify.com/track/6aE1kHca8lxdIDMgZwAwfJ,6aE1kHca8lxdIDMgZwAwfJ
Anywhere With You,AFROJACK,Anywhere With You,2021-12-17,https://open.spotify.com/track/3wfNiPBrzDwuanE75Ar6pS,3wfNiPBrzDwuanE75Ar6pS
These Nights,Loud Luxury,These Nights,2022-07-08,https://open.spotify.com/track/1GL7vwDnPqCnJ2xGNxNLwG,1GL7vwDnPqCnJ2xGNxNLwG
I Feel Love,Mr. Belt & Wezol,I Feel Love,2022-06-10,https://open.spotify.com/track/3ObNGJI7f3uofM9PY60cFW,3ObNGJI7f3uofM9PY60cFW
Undeniable (feat. X Ambassadors),Kygo,Undeniable (feat. X Ambassadors),2021-10-15,https://open.spotify.com/track/71qB68guEJjbvtjlkZ8DF5,71qB68guEJjbvtjlkZ8DF5
Sad Boy (feat. Ava Max & Kylie Cantrall),R3HAB,Sad Boy (feat. Ava Max & Kylie Cantrall),2021-09-10,https://open.spotify.com/track/1qRgEKIeSrMcS62Ji4g8VT,1qRgEKIeSrMcS62Ji4g8VT
Worlds Away,Dabin,Worlds Away,2023-06-16,https://open.spotify.com/track/6BYzwbWg1Z2EB6VUXTYnhm,6BYzwbWg1Z2EB6VUXTYnhm
Way It Is,Mr. Belt & Wezol,Way It Is,2021-01-25,https://open.spotify.com/track/2dwnD6tMYqp8zQmfg1XvNQ,2dwnD6tMYqp8zQmfg1XvNQ
Cool Kids,Lucas Estrada,Cool Kids,2024-02-15,https://open.spotify.com/track/4yCtCRXqETtZeSEgPBwpil,4yCtCRXqETtZeSEgPBwpil
Heart Like Mine (feat. Rosa Linn),Sam Feldt,Heart Like Mine (feat. Rosa Linn),2024-09-13,https://open.spotify.com/track/4xqekuN4lfu6MBeWov0Icl,4xqekuN4lfu6MBeWov0Icl
Fade Away,Morgan Page,Fade Away,2020-10-30,https://open.spotify.com/track/05Ke9LELmOiA5i3L0ybFUy,05Ke9LELmOiA5i3L0ybFUy
Part Of Me,Armin van Buuren,Part Of Me,2024-09-20,https://open.spotify.com/track/1uv6iYfmG2vBotgFMR2NXY,1uv6iYfmG2vBotgFMR2NXY
Heartless (feat. Morgan Wallen),Diplo,Diplo Presents Thomas Wesley: Chapter 1 - Snake Oil,2020-05-29,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,3FU6urUVsgXa6RBuV2PdRk
Living On Video (feat. DTale),Mike Williams,Living On Video (feat. DTale) [Festival Mix],2023-06-23,https://open.spotify.com/track/0W6MlHGvHAcSsoRt34pZIt,0W6MlHGvHAcSsoRt34pZIt
Dancing Feet (feat. DNCE),Kygo,Thrill Of The Chase,2022-11-11,https://open.spotify.com/track/288EJf2Hyv0vFtyYlcP9zN,288EJf2Hyv0vFtyYlcP9zN
THE REASON (feat. John Newman),Gryffin,PULSE,2024-08-02,https://open.spotify.com/track/1H7izUQD8BKZgcUTIG0t6o,1H7izUQD8BKZgcUTIG0t6o
Broken Glass,Kygo,Golden Hour,2020-05-29,https://open.spotify.com/track/78ldtCaBRJVp2i91B715L0,78ldtCaBRJVp2i91B715L0
Coming Home,A-Trak,Coming Home,2020-02-21,https://open.spotify.com/track/0eOcjJgpO8XdJbPMYJgKqq,0eOcjJgpO8XdJbPMYJgKqq
Billie (loving arms),Fred again..,Actual Life 2 (February 2 - October 15 2021),2021-11-19,https://open.spotify.com/track/1vW12BfxjOQKYElBm9ttW9,1vW12BfxjOQKYElBm9ttW9
Rock My Body (with Sash!) - W&W x R3HAB VIP Remix,R3HAB,Rock My Body (with SASH!) [W&W x R3HAB VIP Remix],2023-08-11,https://open.spotify.com/track/65Iiyhh7rD0vq0bmCPz2YK,65Iiyhh7rD0vq0bmCPz2YK
Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),ILLENIUM,ASCEND (Tour Edits),2020-06-12,https://open.spotify.com/track/2DqhE7xzpGNsKYbptqblJg,2DqhE7xzpGNsKYbptqblJg
All You Need Is Love,Nicky Romero,All You Need Is Love,2023-05-19,https://open.spotify.com/track/5yPEJ4UF90Km4KmLl2h4EE,5yPEJ4UF90Km4KmLl2h4EE
Kitsune Maison Freestyle,Porter Robinson,SMILE! :D,2024-07-26,https://open.spotify.com/track/2YgoWJ7NWm4OTwtrKJhCpx,2YgoWJ7NWm4OTwtrKJhCpx
Titanium,David Guetta,Memories of Summer,2023-06-14,https://open.spotify.com/track/4drgH8MGED51vOGSJZKUZy,4drgH8MGED51vOGSJZKUZy
Where Is My Mind,GATTÜSO,Where Is My Mind,2024-06-28,https://open.spotify.com/track/4S4IwoxyztIHKJDITmDDzu,4S4IwoxyztIHKJDITmDDzu
Howling - Andromedik Remix,Cartoon,Howling (Andromedik Remix),2020-05-21,https://open.spotify.com/track/3cvr7I6DJxIq3GL4UAU8p4,3cvr7I6DJxIq3GL4UAU8p4
Biochemical,Martin Garrix,Biochemical,2024-03-01,https://open.spotify.com/track/7nlK1F6iJ3Aih70YkltfJS,7nlK1F6iJ3Aih70YkltfJS
Kyle (i found you),Fred again..,Actual Life (April 14 - December 17 2020),2021-04-15,https://open.spotify.com/track/6Ao5d7TMQ92h87jQqSHGyw,6Ao5d7TMQ92h87jQqSHGyw
Blame Myself,ILLENIUM,Fallen Embers,2021-07-16,https://open.spotify.com/track/1suqXPrYygZ7BYiSfaVZE4,1suqXPrYygZ7BYiSfaVZE4
Dreams,Gryffin,Dreams,2023-03-17,https://open.spotify.com/track/4oe1guqHjDMCYoQguWlNDg,4oe1guqHjDMCYoQguWlNDg
Mirza,Lost Stories,Mirza,2022-08-12,https://open.spotify.com/track/4YQW2LiQxh3efV2En95t6U,4YQW2LiQxh3efV2En95t6U
Delilah (pull me out of this),Fred again..,Delilah (pull me out of this),2022-10-17,https://open.spotify.com/track/0Ftrkz2waaHcjKb4qYvLmz,0Ftrkz2waaHcjKb4qYvLmz
Hot Air Balloon,Don Diablo,FORΞVΞR (DΞLUXΞ ΞDITION),2021-11-05,https://open.spotify.com/track/67p96tIoC4ESrod9kW331R,67p96tIoC4ESrod9kW331R
Don't Stop (The Music),Dimitri Vegas,Don't Stop (The Music),2024-07-12,https://open.spotify.com/track/6x0eMOT5uyCgtmOxzWVATc,6x0eMOT5uyCgtmOxzWVATc
Me Before You,Kygo,Me Before You,2024-06-14,https://open.spotify.com/track/1S4sLPFxkgMTOui1W4GN72,1S4sLPFxkgMTOui1W4GN72
Electricity,DubVision,Electricity,2022-08-19,https://open.spotify.com/track/0NNSpmyyr0I4lrMaXS8Tba,0NNSpmyyr0I4lrMaXS8Tba
Other Boys,Marshmello,Other Boys,2023-09-08,https://open.spotify.com/track/5WZlorRUxgryaweu7kqeHd,5WZlorRUxgryaweu7kqeHd
Ocean Quiet,Lucas Estrada,Ocean Quiet,2021-08-06,https://open.spotify.com/track/6zFCci00787rGrLkWDwog8,6zFCci00787rGrLkWDwog8
In The End,Dabin,In The End,2024-03-15,https://open.spotify.com/track/5pt4hbLckWiwVDM9xcDG9D,5pt4hbLckWiwVDM9xcDG9D
Bla Bla Bla,Bassjackers,Bla Bla Bla,2024-10-11,https://open.spotify.com/track/1T2bK1Woz5LCjdW5JyYRpf,1T2bK1Woz5LCjdW5JyYRpf
Miracle (with Ellie Goulding) - Mau P Remix,Calvin Harris,Miracle (with Ellie Goulding) [Mau P Remix],2023-04-21,https://open.spotify.com/track/3lsiqFV6SKhBgzQCpuM1JR,3lsiqFV6SKhBgzQCpuM1JR
Jungle,Fred again..,Jungle,2022-06-29,https://open.spotify.com/track/31B7wLv4yvtjDoTTmbnxeE,31B7wLv4yvtjDoTTmbnxeE
This Is What It Feels Like - Armin van Buuren 2023 Remix,Armin van Buuren,This Is What It Feels Like (Armin van Buuren 2023 Remix),2023-12-01,https://open.spotify.com/track/2PnJd0B9YdOPvo96av2xJK,2PnJd0B9YdOPvo96av2xJK
Bloody Samaritan,Double MZK,Bloody Samaritan,2024-07-11,https://open.spotify.com/track/6dNpkFANHeFcWcbSajj13g,6dNpkFANHeFcWcbSajj13g
Supersonic (my existence),Skrillex,Quest For Fire,2023-02-17,https://open.spotify.com/track/3qL63QvSTHvC4Uw8eEhz4z,3qL63QvSTHvC4Uw8eEhz4z
Rise,Lost Frequencies,Rise,2021-03-19,https://open.spotify.com/track/7HXBG0W8gFJwHUh5mVF9tf,7HXBG0W8gFJwHUh5mVF9tf
In The End - Photographer Remix,Dash Berlin,In The End (Photographer Remix),2022-08-26,https://open.spotify.com/track/13JYeTnxWhXJcwjogYSraT,13JYeTnxWhXJcwjogYSraT
Hide Away,VINAI,Hide Away,2021-09-10,https://open.spotify.com/track/0CQctRjgAceCvmtQ1CCY22,0CQctRjgAceCvmtQ1CCY22
Coming Home,Dimitri Vangelis & Wyman,Coming Home,2020-05-08,https://open.spotify.com/track/3LkdTjyywksp2Zr1yqJS6d,3LkdTjyywksp2Zr1yqJS6d
Receipts (feat. Gunna),Diplo,Receipts (feat. Gunna),2024-08-23,https://open.spotify.com/track/5fiKIc9nFfSt1FsBHrSvWZ,5fiKIc9nFfSt1FsBHrSvWZ
peace u need,Fred again..,ten days,2024-09-06,https://open.spotify.com/track/4A8tKYA7gwZzQ4jVwIv1sv,4A8tKYA7gwZzQ4jVwIv1sv
Skydance,W&W,Skydance,2021-04-30,https://open.spotify.com/track/0c5nqQNIH07Lh16AOjqEPQ,0c5nqQNIH07Lh16AOjqEPQ
In Your Eyes (feat. Alida),Robin Schulz,IIII,2021-02-26,https://open.spotify.com/track/1ME3PNQYZbMGN73NN2Vhlh,1ME3PNQYZbMGN73NN2Vhlh
Bones (feat. OneRepublic),Galantis,Church,2020-02-07,https://open.spotify.com/track/53Ji6ZvVjsBl4pIuiETfhN,53Ji6ZvVjsBl4pIuiETfhN
Head Down,Lost Frequencies,Head Down,2023-12-29,https://open.spotify.com/track/7v4lL0VxQV8yTv29Tpf2sH,7v4lL0VxQV8yTv29Tpf2sH
Ray Of Solar - Mau P Remix,Swedish House Mafia,Ray Of Solar (Mau P Remix),2023-09-15,https://open.spotify.com/track/7dq34q4YyMOOoCeGNieHv9,7dq34q4YyMOOoCeGNieHv9
Empty Love,Lulleaux,Empty Love (feat. Kid Princess),2020-04-30,https://open.spotify.com/track/63xvTDxy0PGdEZXA9sSDiJ,63xvTDxy0PGdEZXA9sSDiJ
Do It Better (feat. Zoe Wees),Felix Jaehn,Do It Better (feat. Zoe Wees),2022-05-27,https://open.spotify.com/track/1kwHrBWAlucOE57lWugotk,1kwHrBWAlucOE57lWugotk
Hot Stuff,Kygo,Hot Stuff,2020-09-18,https://open.spotify.com/track/00ETaeHUQ6lops3oWU1Wrt,00ETaeHUQ6lops3oWU1Wrt
Don't Stop,MUZZ,Don't Stop,2023-11-23,https://open.spotify.com/track/77Dn9E3WFNMzZGq7K1J6rR,77Dn9E3WFNMzZGq7K1J6rR
Knockin' On Heaven's Door,Nexeri,Knockin' On Heaven's Door,2022-08-18,https://open.spotify.com/track/4zWbO2jh3xzgylLksw37Fu,4zWbO2jh3xzgylLksw37Fu
Tondo,Disclosure,ENERGY (Deluxe),2020-08-28,https://open.spotify.com/track/0csz09qS2n8Jo7LogHKu7j,0csz09qS2n8Jo7LogHKu7j
Love To Go,Lost Frequencies,Love To Go,2020-04-17,https://open.spotify.com/track/14d79QOV2pvJHH9vlUfZwJ,14d79QOV2pvJHH9vlUfZwJ
Crush,Namic,Crush,2024-04-11,https://open.spotify.com/track/4WoejTKNcWoBAtSaMFylN0,4WoejTKNcWoBAtSaMFylN0
